pk,pk,strength
1028233,1381926,486
1028233,1381926,2741
1028233,1381926,8400
1028607,1381926,151
1028607,1381926,486
1028607,1381926,2741
1028607,1381926,6484
1028723,1381926,151
1028723,1381926,2161
1028723,1381926,2741
1029049,1381926,2526
1029049,1381926,2741
1029140,1381926,851
1029180,1381926,151
1029180,1381926,2131
1029180,1381926,2741
1029223,1381926,151
1029223,1381926,2741
1029405,1381926,151
1029405,1381926,2161
1029405,1381926,2741
1029678,1381926,151
1029678,1381926,2161
1029678,1381926,2741
1029714,1381926,151
1029714,1381926,486
1029714,1381926,1492
1029714,1381926,2741
1029717,1381926,486
1029741,1381926,486
1029741,1381926,2741
1029741,1381926,6301
1029793,1381926,151
1029793,1381926,486
1029793,1381926,2741
1029793,1381926,8127
1030079,1381926,151
1030079,1381926,2741
1038768,1381926,2161
1038768,1381926,2741
1042028,1381926,486
1042028,1381926,2892
1042028,1381926,4962
1042098,1381926,151
1042098,1381926,2741
1047817,1381926,151
1047817,1381926,486
1047817,1381926,2741
1050956,1381926,486
1064235,1381926,151
1064235,1381926,2741
1097986,1381926,151
1097986,1381926,486
1097986,1381926,2741
1097986,1381926,6515
1112521,1381926,486
1112521,1381926,2741
1112521,1381926,9100
1113636,1381926,151
1113636,1381926,2741
1134091,1381926,151
1138092,1381926,151
1138092,1381926,486
1138092,1381926,2741
1138092,1381926,5235
1155255,1381926,151
1232791,1381926,151
1232791,1381926,2741
1256987,1381926,1065
1262720,1381926,151
1262720,1381926,2161
1262720,1381926,2741
1266560,1381926,151
1266560,1381926,2741
1312311,1381926,151
1312311,1381926,2741
1327619,1381926,151
1327619,1381926,486
1327619,1381926,2741
1353136,1381926,151
1353136,1381926,2741
1405453,1381926,151
1405453,1381926,2741
1409157,1381926,151
1409157,1381926,700
1409157,1381926,2161
1409157,1381926,2741
1426069,1381926,151
1426069,1381926,2741
1432708,1381926,151
1432708,1381926,2741
1442047,1381926,151
1442047,1381926,820
1442047,1381926,2741
1461378,1381926,151
1461378,1381926,2161
1461378,1381926,2741
1507970,1381926,151
1510938,1381926,151
1510938,1381926,1004
1510938,1381926,2741
1533940,1381926,151
1018488,1390346,2861
1019581,1390346,2861
1019593,1390346,2861
1019593,1390346,3653
1019648,1390346,821
1019648,1390346,2861
1019833,1390346,2861
1019847,1390346,821
1019847,1390346,2861
1020029,1390346,821
1020029,1390346,2861
1020428,1390346,2861
1020596,1390346,821
1020596,1390346,2861
1020644,1390346,821
1020644,1390346,2861
1021168,1390346,821
1021168,1390346,2861
1021411,1390346,821
1021411,1390346,2861
1021433,1390346,821
1021433,1390346,2861
1021433,1390346,3653
1021984,1390346,2861
1022158,1390346,821
1022158,1390346,2861
1022160,1390346,821
1022160,1390346,2861
1022849,1390346,3653
1023067,1390346,821
1023067,1390346,2861
1023068,1390346,821
1023068,1390346,2861
1023103,1390346,821
1023103,1390346,2861
1023103,1390346,3653
1023560,1390346,821
1023560,1390346,2861
1023674,1390346,821
1023674,1390346,2861
1023682,1390346,2861
1023836,1390346,2861
1023863,1390346,2861
1023920,1390346,2861
1024644,1390346,821
1024651,1390346,2861
1024696,1390346,821
1024696,1390346,2861
1024696,1390346,3653
1024796,1390346,821
1024796,1390346,2861
1024796,1390346,3653
1024837,1390346,821
1024837,1390346,2861
1024856,1390346,2861
1024919,1390346,821
1024919,1390346,2861
1024943,1390346,821
1024943,1390346,2861
1025217,1390346,821
1025217,1390346,2861
1025346,1390346,821
1025346,1390346,2861
1025346,1390346,3653
1025478,1390346,821
1025478,1390346,2861
1025672,1390346,2861
1026331,1390346,2861
1026751,1390346,821
1026751,1390346,2861
1026751,1390346,3653
1027012,1390346,2861
1027197,1390346,821
1027344,1390346,821
1027344,1390346,2861
1027344,1390346,3653
1028019,1390346,821
1028036,1390346,821
1028036,1390346,2861
1028036,1390346,3653
1028546,1390346,2861
1028546,1390346,9131
1029052,1390346,821
1029052,1390346,2861
1029165,1390346,3653
1029260,1390346,821
1029260,1390346,2861
1029337,1390346,821
1029337,1390346,2861
1029370,1390346,2861
1029542,1390346,2861
1047265,1390346,821
1047265,1390346,2861
1060571,1390346,3653
1062815,1390346,821
1062815,1390346,2861
1088433,1390346,2861
1113636,1390346,2861
1134140,1390346,821
1134140,1390346,2861
1142018,1390346,821
1142018,1390346,2861
1162193,1390346,821
1184758,1390346,2861
1184758,1390346,3653
1188229,1390346,2861
1189990,1390346,821
1189990,1390346,2861
1212596,1390346,821
1212596,1390346,2861
1243144,1390346,2861
1243144,1390346,3653
1249117,1390346,821
1249117,1390346,2861
1249117,1390346,3653
1250942,1390346,821
1250942,1390346,2861
1277749,1390346,2861
1282840,1390346,821
1282840,1390346,2861
1322294,1390346,3653
1353136,1390346,2861
1353739,1390346,2861
1417672,1390346,2861
1423769,1390346,2861
1423769,1390346,3653
1426069,1390346,2861
1426069,1390346,3653
1432084,1390346,821
1432708,1390346,2861
1439935,1390346,821
1439935,1390346,2861
1452494,1390346,821
1452494,1390346,2861
1511061,1390346,821
1511061,1390346,2861
1533940,1390346,2861
1024003,1391189,3957
1028673,1391189,4900
1465880,1391189,3957
1172560,1398578,4108
1022144,1399350,852
1025797,1399350,153
1026211,1399350,334
1311026,1399350,2771
1018501,1401331,9191
1020027,1401331,9191
1023022,1401331,9191
1026018,1401331,9191
1029830,1401331,9191
1197616,1401331,9436
1279349,1401331,9191
1030186,1401644,1551
1020248,1402340,3561
1021346,1402340,3196
1027236,1402340,2434
1020041,1404564,4230
1020329,1404564,4077
1020585,1404564,4077
1020627,1404564,4077
1021209,1404564,4230
1021751,1404564,4077
1021827,1404564,4230
1022964,1404564,4077
1023008,1404564,4077
1023018,1404564,4230
1023469,1404564,4322
1024051,1404564,4230
1024651,1404564,4077
1024810,1404564,4230
1025108,1404564,4230
1025987,1404564,4230
1027915,1404564,4077
1028282,1404564,4077
1029719,1404564,4230
1029733,1404564,4077
1133969,1404564,4077
1252272,1404564,4230
1272416,1404564,12023
1305820,1404564,4230
1464926,1404564,4077
1495446,1404564,4077
1018695,1405453,151
1018695,1405453,2131
1018732,1405453,151
1018732,1405453,2741
1018980,1405453,151
1018980,1405453,2741
1019120,1405453,151
1019120,1405453,2741
1019183,1405453,151
1019183,1405453,2741
1019334,1405453,151
1019334,1405453,2741
1019541,1405453,151
1019541,1405453,2741
1019628,1405453,3318
1019833,1405453,1156
1020215,1405453,151
1020215,1405453,2741
1020960,1405453,151
1020960,1405453,2741
1021184,1405453,151
1021184,1405453,2741
1021192,1405453,151
1021192,1405453,2131
1021257,1405453,151
1021257,1405453,2741
1021389,1405453,151
1021389,1405453,2741
1022509,1405453,151
1022509,1405453,2741
1022709,1405453,151
1022709,1405453,2741
1022920,1405453,151
1022920,1405453,2741
1022938,1405453,151
1022938,1405453,2741
1022952,1405453,151
1022952,1405453,2741
1023156,1405453,151
1023156,1405453,2741
1023362,1405453,151
1023362,1405453,2741
1023763,1405453,151
1023763,1405453,2741
1023836,1405453,151
1023836,1405453,2376
1024241,1405453,151
1024241,1405453,2741
1024286,1405453,151
1024286,1405453,2741
1024709,1405453,151
1024709,1405453,1156
1024709,1405453,2741
1024792,1405453,151
1024792,1405453,2741
1024834,1405453,151
1024834,1405453,2741
1024865,1405453,3318
1025549,1405453,151
1025549,1405453,2741
1025603,1405453,151
1025603,1405453,2741
1025666,1405453,151
1025666,1405453,2741
1025674,1405453,3318
1025701,1405453,151
1025701,1405453,1980
1025757,1405453,151
1025757,1405453,2741
1025998,1405453,151
1025998,1405453,2741
1026034,1405453,151
1026034,1405453,2741
1026120,1405453,151
1026120,1405453,2741
1026301,1405453,151
1026301,1405453,2741
1026332,1405453,151
1026332,1405453,2741
1026334,1405453,151
1026334,1405453,2741
1027399,1405453,151
1027399,1405453,2741
1027538,1405453,151
1027538,1405453,2741
1027569,1405453,151
1027569,1405453,2741
1027629,1405453,3318
1027647,1405453,151
1027647,1405453,2741
1028233,1405453,151
1028233,1405453,2741
1028607,1405453,151
1028607,1405453,2741
1028723,1405453,151
1028723,1405453,2741
1028930,1405453,3318
1029180,1405453,151
1029180,1405453,2741
1029223,1405453,151
1029223,1405453,2741
1029405,1405453,151
1029405,1405453,2741
1029678,1405453,151
1029678,1405453,2741
1029714,1405453,151
1029714,1405453,2741
1029793,1405453,151
1029793,1405453,2741
1030079,1405453,151
1030079,1405453,2041
1042098,1405453,151
1042098,1405453,2741
1047817,1405453,151
1047817,1405453,2741
1064235,1405453,151
1064235,1405453,2253
1097986,1405453,151
1097986,1405453,2741
1113636,1405453,151
1113636,1405453,2284
1134091,1405453,151
1138092,1405453,151
1138092,1405453,2741
1155255,1405453,151
1232791,1405453,151
1232791,1405453,2406
1242139,1405453,3318
1262720,1405453,151
1262720,1405453,2741
1266560,1405453,151
1266560,1405453,2741
1312311,1405453,151
1312311,1405453,2223
1327619,1405453,151
1327619,1405453,2741
1353136,1405453,151
1353136,1405453,2223
1381926,1405453,151
1381926,1405453,2741
1409157,1405453,151
1409157,1405453,2741
1426069,1405453,151
1426069,1405453,2465
1432708,1405453,151
1432708,1405453,1980
1442047,1405453,151
1442047,1405453,2741
1461378,1405453,151
1461378,1405453,2741
1507970,1405453,151
1510938,1405453,151
1510938,1405453,2741
1533940,1405453,151
1026710,1406671,6606
1027684,1406671,2981
1027893,1406671,2101
1028990,1406671,6726
1029445,1406671,9375
1528644,1406671,7579
1018695,1408187,2131
1021192,1408187,2131
1020329,1408843,3012
1025389,1408843,4261
1026410,1408843,3012
1027191,1408843,4992
1027969,1408843,4383
1028094,1408843,3012
1028094,1408843,4383
1028425,1408843,3012
1028425,1408843,4261
1029071,1408843,4383
1029091,1408843,3012
1029370,1408843,4383
1029663,1408843,3012
1029663,1408843,5204
1029691,1408843,4383
1029959,1408843,3012
1238529,1408843,3012
1238529,1408843,4261
1289074,1408843,3012
1448014,1408843,3012
1448014,1408843,4961
1464218,1408843,3012
1018695,1409157,151
1018695,1409157,2741
1018732,1409157,151
1018732,1409157,2161
1018732,1409157,2741
1018977,1409157,700
1018977,1409157,2161
1018977,1409157,2741
1018980,1409157,151
1018980,1409157,700
1018980,1409157,2161
1018980,1409157,2741
1019016,1409157,700
1019016,1409157,2161
1019016,1409157,2741
1019120,1409157,151
1019120,1409157,700
1019120,1409157,2161
1019120,1409157,2741
1019183,1409157,151
1019183,1409157,700
1019183,1409157,2161
1019183,1409157,2741
1019334,1409157,151
1019334,1409157,2741
1019541,1409157,151
1019541,1409157,700
1019541,1409157,2161
1019541,1409157,2741
1019847,1409157,2253
1020215,1409157,151
1020215,1409157,2161
1020215,1409157,2741
1020585,1409157,2161
1020627,1409157,2741
1020717,1409157,2161
1020960,1409157,151
1020960,1409157,700
1020960,1409157,2161
1020960,1409157,2741
1021184,1409157,151
1021184,1409157,2161
1021184,1409157,2741
1021192,1409157,151
1021192,1409157,2741
1021257,1409157,151
1021257,1409157,2741
1021389,1409157,151
1021389,1409157,2741
1021497,1409157,700
1021497,1409157,2161
1021497,1409157,2741
1022345,1409157,700
1022345,1409157,2161
1022509,1409157,151
1022509,1409157,2741
1022709,1409157,151
1022709,1409157,2741
1022920,1409157,151
1022920,1409157,1096
1022920,1409157,2161
1022920,1409157,2741
1022938,1409157,151
1022938,1409157,700
1022938,1409157,2161
1022938,1409157,2741
1022952,1409157,151
1022952,1409157,700
1022952,1409157,2161
1022952,1409157,2741
1022964,1409157,700
1022964,1409157,2161
1022964,1409157,2741
1023156,1409157,151
1023156,1409157,2161
1023156,1409157,2741
1023362,1409157,151
1023362,1409157,1157
1023362,1409157,2161
1023362,1409157,2741
1023763,1409157,151
1023763,1409157,700
1023763,1409157,2161
1023763,1409157,2741
1023836,1409157,151
1023836,1409157,2741
1024241,1409157,151
1024241,1409157,2741
1024286,1409157,151
1024286,1409157,2741
1024709,1409157,151
1024709,1409157,700
1024709,1409157,2161
1024709,1409157,2741
1024792,1409157,151
1024792,1409157,700
1024792,1409157,2161
1024792,1409157,2741
1024834,1409157,151
1024834,1409157,2161
1024834,1409157,2741
1025549,1409157,151
1025549,1409157,2741
1025571,1409157,700
1025571,1409157,2161
1025571,1409157,2741
1025603,1409157,151
1025603,1409157,2741
1025666,1409157,151
1025666,1409157,700
1025666,1409157,2161
1025666,1409157,2741
1025701,1409157,151
1025701,1409157,2741
1025757,1409157,151
1025757,1409157,2741
1025998,1409157,151
1025998,1409157,700
1025998,1409157,2161
1025998,1409157,2741
1026034,1409157,151
1026034,1409157,2741
1026120,1409157,151
1026120,1409157,2161
1026120,1409157,2741
1026145,1409157,700
1026145,1409157,2161
1026145,1409157,2741
1026301,1409157,151
1026301,1409157,700
1026301,1409157,2161
1026301,1409157,2741
1026332,1409157,151
1026332,1409157,2741
1026334,1409157,151
1026334,1409157,2161
1026334,1409157,2741
1027399,1409157,151
1027399,1409157,2161
1027399,1409157,2741
1027538,1409157,151
1027538,1409157,700
1027538,1409157,2161
1027538,1409157,2741
1027569,1409157,151
1027569,1409157,2161
1027569,1409157,2741
1027647,1409157,151
1027647,1409157,700
1027647,1409157,2161
1027647,1409157,2741
1028233,1409157,151
1028233,1409157,700
1028233,1409157,2161
1028233,1409157,2741
1028607,1409157,151
1028607,1409157,700
1028607,1409157,2161
1028607,1409157,2741
1028723,1409157,151
1028723,1409157,2161
1028723,1409157,2741
1029049,1409157,2526
1029049,1409157,2741
1029180,1409157,151
1029180,1409157,2131
1029180,1409157,2161
1029180,1409157,2741
1029223,1409157,151
1029223,1409157,2741
1029405,1409157,151
1029405,1409157,2161
1029405,1409157,2741
1029678,1409157,151
1029678,1409157,2161
1029678,1409157,2741
1029714,1409157,151
1029714,1409157,700
1029714,1409157,2161
1029714,1409157,2741
1029741,1409157,700
1029741,1409157,2161
1029741,1409157,2741
1029793,1409157,151
1029793,1409157,700
1029793,1409157,2161
1029793,1409157,2741
1030079,1409157,151
1030079,1409157,2741
1038768,1409157,2161
1038768,1409157,2741
1042028,1409157,700
1042028,1409157,2161
1042028,1409157,2892
1042098,1409157,151
1042098,1409157,2741
1047817,1409157,151
1047817,1409157,700
1047817,1409157,2161
1047817,1409157,2741
1064235,1409157,151
1064235,1409157,2741
1097986,1409157,151
1097986,1409157,700
1097986,1409157,2161
1097986,1409157,2741
1112521,1409157,700
1112521,1409157,2161
1112521,1409157,2741
1113636,1409157,151
1113636,1409157,2741
1134091,1409157,151
1138092,1409157,151
1138092,1409157,700
1138092,1409157,2161
1138092,1409157,2741
1155255,1409157,151
1232791,1409157,151
1232791,1409157,2741
1262720,1409157,151
1262720,1409157,2161
1262720,1409157,2741
1266560,1409157,151
1266560,1409157,2741
1312311,1409157,151
1312311,1409157,2741
1327619,1409157,151
1327619,1409157,700
1327619,1409157,2161
1327619,1409157,2741
1353136,1409157,151
1353136,1409157,2741
1381926,1409157,151
1381926,1409157,700
1381926,1409157,2161
1381926,1409157,2741
1405453,1409157,151
1405453,1409157,2741
1426069,1409157,151
1426069,1409157,2741
1432708,1409157,151
1432708,1409157,2741
1442047,1409157,151
1442047,1409157,820
1442047,1409157,2161
1442047,1409157,2741
1461378,1409157,151
1461378,1409157,2161
1461378,1409157,2741
1507970,1409157,151
1510938,1409157,151
1510938,1409157,1004
1510938,1409157,2161
1510938,1409157,2741
1533940,1409157,151
1018488,1417672,2861
1019581,1417672,2861
1019581,1417672,8675
1019593,1417672,2861
1019648,1417672,2861
1019648,1417672,8675
1019833,1417672,2861
1019847,1417672,2861
1020029,1417672,2861
1020029,1417672,8675
1020428,1417672,2861
1020596,1417672,2861
1020644,1417672,2861
1020644,1417672,8675
1021168,1417672,2861
1021168,1417672,12996
1021411,1417672,2861
1021411,1417672,8675
1021433,1417672,2861
1021751,1417672,8675
1021984,1417672,2861
1022158,1417672,2861
1022158,1417672,8675
1022160,1417672,2861
1023067,1417672,2861
1023068,1417672,2861
1023068,1417672,8675
1023103,1417672,2861
1023560,1417672,2861
1023560,1417672,12966
1023674,1417672,2861
1023682,1417672,2861
1023836,1417672,2861
1023863,1417672,2861
1023920,1417672,2861
1024651,1417672,2861
1024696,1417672,2861
1024796,1417672,2861
1024837,1417672,2861
1024837,1417672,8675
1024856,1417672,2861
1024919,1417672,2861
1024919,1417672,8675
1024943,1417672,2861
1025217,1417672,2861
1025217,1417672,8675
1025346,1417672,2861
1025478,1417672,2861
1025478,1417672,12966
1025672,1417672,2861
1025757,1417672,8675
1025934,1417672,8675
1026331,1417672,2861
1026331,1417672,8675
1026751,1417672,2861
1027012,1417672,2861
1027344,1417672,2861
1028019,1417672,8675
1028036,1417672,2861
1028282,1417672,8675
1028546,1417672,2861
1029052,1417672,2861
1029052,1417672,8675
1029260,1417672,2861
1029260,1417672,12935
1029337,1417672,2861
1029337,1417672,8675
1029370,1417672,2861
1029370,1417672,8675
1029542,1417672,2861
1029805,1417672,8675
1047265,1417672,2861
1062815,1417672,2861
1062815,1417672,8675
1088433,1417672,2861
1088433,1417672,8766
1113636,1417672,2861
1134140,1417672,2861
1134140,1417672,8675
1142018,1417672,2861
1142018,1417672,8675
1184758,1417672,2861
1188229,1417672,2861
1189990,1417672,2861
1212596,1417672,2861
1212596,1417672,8675
1215434,1417672,8675
1243144,1417672,2861
1249117,1417672,2861
1250942,1417672,2861
1250942,1417672,8675
1255914,1417672,8675
1277749,1417672,2861
1282840,1417672,2861
1282840,1417672,8675
1302440,1417672,8675
1353136,1417672,2861
1353136,1417672,8675
1353739,1417672,2861
1353739,1417672,9040
1390346,1417672,2861
1423769,1417672,2861
1426069,1417672,2861
1432708,1417672,2861
1439935,1417672,2861
1439935,1417672,8675
1452494,1417672,2861
1511061,1417672,2861
1533940,1417672,2861
1022160,1419299,427
1022586,1419354,4961
1018488,1423769,1522
1018511,1423769,2678
1018511,1423769,3165
1019580,1423769,8006
1019581,1423769,2861
1019593,1423769,1522
1019593,1423769,2314
1019602,1423769,1339
1019648,1423769,2861
1019833,1423769,2861
1020029,1423769,2861
1020428,1423769,1522
1020477,1423769,2557
1020596,1423769,2710
1020633,1423769,11232
1020644,1423769,2861
1020851,1423769,2739
1020933,1423769,2435
1020983,1423769,2374
1020983,1423769,10044
1021155,1423769,2739
1021168,1423769,2861
1021411,1423769,2861
1021433,1423769,2861
1021433,1423769,3653
1021780,1423769,1796
1021780,1423769,1857
1021799,1423769,13119
1021888,1423769,13484
1021984,1423769,1522
1021984,1423769,1673
1022111,1423769,12966
1022158,1423769,2861
1022345,1423769,1643
1022849,1423769,2314
1023067,1423769,2861
1023068,1423769,2861
1023103,1423769,2861
1023103,1423769,3653
1023342,1423769,12996
1023354,1423769,12966
1023560,1423769,2861
1023674,1423769,2861
1023682,1423769,1522
1023836,1423769,1522
1023863,1423769,2861
1023979,1423769,19267
1024036,1423769,12966
1024050,1423769,1339
1024050,1423769,8157
1024260,1423769,1339
1024264,1423769,1339
1024364,1423769,6087
1024481,1423769,12815
1024646,1423769,9618
1024651,1423769,1522
1024696,1423769,2861
1024696,1423769,3653
1024702,1423769,11597
1024774,1423769,5418
1024796,1423769,2861
1024796,1423769,3653
1024837,1423769,2861
1024856,1423769,2861
1024884,1423769,8401
1024919,1423769,2861
1025217,1423769,2861
1025272,1423769,12966
1025346,1423769,2861
1025346,1423769,3653
1025478,1423769,2861
1025672,1423769,1522
1025772,1423769,12996
1026032,1423769,4565
1026143,1423769,12996
1026331,1423769,2861
1026751,1423769,2861
1026751,1423769,3653
1027012,1423769,1522
1027344,1423769,2861
1027344,1423769,3653
1027491,1423769,12966
1027598,1423769,5479
1028025,1423769,12266
1028036,1423769,2861
1028036,1423769,3653
1028448,1423769,12966
1028546,1423769,2861
1029015,1423769,15311
1029052,1423769,2861
1029165,1423769,2314
1029226,1423769,13423
1029260,1423769,2861
1029337,1423769,2861
1029370,1423769,1522
1029382,1423769,12935
1029400,1423769,6696
1029542,1423769,1522
1030126,1423769,12570
1047265,1423769,2861
1060571,1423769,2314
1062815,1423769,2861
1067955,1423769,1339
1087976,1423769,12601
1088433,1423769,2861
1113636,1423769,1522
1134140,1423769,2861
1139836,1423769,10258
1142018,1423769,2861
1172258,1423769,12358
1184758,1423769,1339
1184758,1423769,1979
1184758,1423769,2771
1188229,1423769,1522
1189990,1423769,2861
1212596,1423769,2861
1224524,1423769,10317
1243144,1423769,2861
1243144,1423769,3653
1249117,1423769,2861
1249117,1423769,3653
1250942,1423769,2861
1277749,1423769,1522
1282840,1423769,2861
1311026,1423769,2496
1311026,1423769,2647
1322294,1423769,2314
1330635,1423769,11079
1353136,1423769,1522
1353739,1423769,1522
1378757,1423769,12266
1390346,1423769,2861
1390346,1423769,3653
1417672,1423769,2861
1426069,1423769,1522
1426069,1423769,2314
1432708,1423769,1795
1439935,1423769,2861
1452494,1423769,2861
1533940,1423769,1522
1018488,1426069,245
1018695,1426069,151
1018695,1426069,2465
1018732,1426069,151
1018732,1426069,2741
1018980,1426069,151
1018980,1426069,2741
1019120,1426069,151
1019120,1426069,2741
1019183,1426069,151
1019183,1426069,2741
1019334,1426069,151
1019334,1426069,2741
1019541,1426069,151
1019541,1426069,2741
1019581,1426069,2861
1019593,1426069,1218
1019593,1426069,2010
1019648,1426069,2861
1019833,1426069,2861
1020029,1426069,2861
1020215,1426069,151
1020215,1426069,2741
1020428,1426069,334
1020596,1426069,2710
1020644,1426069,2861
1020960,1426069,151
1020960,1426069,2741
1021168,1426069,2861
1021184,1426069,151
1021184,1426069,2741
1021192,1426069,151
1021192,1426069,2465
1021257,1426069,151
1021257,1426069,2741
1021389,1426069,151
1021389,1426069,2741
1021411,1426069,2861
1021433,1426069,2861
1021433,1426069,3653
1021984,1426069,699
1022158,1426069,2861
1022509,1426069,151
1022509,1426069,2741
1022709,1426069,151
1022709,1426069,2741
1022849,1426069,1037
1022920,1426069,151
1022920,1426069,2741
1022938,1426069,151
1022938,1426069,2741
1022952,1426069,151
1022952,1426069,2741
1023067,1426069,2861
1023068,1426069,2861
1023103,1426069,2861
1023103,1426069,3653
1023156,1426069,151
1023156,1426069,2741
1023362,1426069,151
1023362,1426069,2741
1023560,1426069,2861
1023674,1426069,2861
1023682,1426069,1430
1023763,1426069,151
1023763,1426069,2741
1023836,1426069,151
1023836,1426069,334
1023836,1426069,2465
1023863,1426069,2861
1024241,1426069,151
1024241,1426069,2741
1024286,1426069,151
1024286,1426069,2741
1024651,1426069,1341
1024696,1426069,2861
1024696,1426069,3653
1024709,1426069,151
1024709,1426069,2741
1024792,1426069,151
1024792,1426069,2741
1024796,1426069,2861
1024796,1426069,3653
1024834,1426069,151
1024834,1426069,2741
1024837,1426069,2861
1024856,1426069,2861
1024919,1426069,2861
1025217,1426069,2861
1025346,1426069,2861
1025346,1426069,3653
1025478,1426069,2861
1025549,1426069,151
1025549,1426069,2741
1025603,1426069,151
1025603,1426069,2741
1025666,1426069,151
1025666,1426069,2741
1025672,1426069,610
1025701,1426069,151
1025701,1426069,2465
1025757,1426069,151
1025757,1426069,2741
1025998,1426069,151
1025998,1426069,2741
1026034,1426069,151
1026034,1426069,2741
1026120,1426069,151
1026120,1426069,2741
1026301,1426069,151
1026301,1426069,2741
1026331,1426069,2861
1026332,1426069,151
1026332,1426069,2741
1026334,1426069,151
1026334,1426069,2741
1026751,1426069,2861
1026751,1426069,3653
1027012,1426069,1188
1027344,1426069,2861
1027344,1426069,3653
1027399,1426069,151
1027399,1426069,2741
1027538,1426069,151
1027538,1426069,2741
1027569,1426069,151
1027569,1426069,2741
1027647,1426069,151
1027647,1426069,2741
1028036,1426069,2861
1028036,1426069,3653
1028233,1426069,151
1028233,1426069,2741
1028546,1426069,2861
1028607,1426069,151
1028607,1426069,2741
1028723,1426069,151
1028723,1426069,2741
1029052,1426069,2861
1029165,1426069,1037
1029180,1426069,151
1029180,1426069,2741
1029223,1426069,151
1029223,1426069,2741
1029260,1426069,2861
1029337,1426069,2861
1029370,1426069,245
1029405,1426069,151
1029405,1426069,2741
1029542,1426069,699
1029678,1426069,151
1029678,1426069,2741
1029714,1426069,151
1029714,1426069,2741
1029793,1426069,151
1029793,1426069,2741
1030079,1426069,151
1030079,1426069,2465
1042098,1426069,151
1042098,1426069,2741
1047265,1426069,2861
1047817,1426069,151
1047817,1426069,2741
1060571,1426069,1037
1062815,1426069,2861
1064235,1426069,151
1064235,1426069,2465
1088433,1426069,2861
1097986,1426069,151
1097986,1426069,2741
1113636,1426069,151
1113636,1426069,426
1113636,1426069,2465
1134091,1426069,151
1134140,1426069,2861
1138092,1426069,151
1138092,1426069,2741
1142018,1426069,2861
1155255,1426069,151
1184758,1426069,1979
1184758,1426069,2771
1188229,1426069,304
1189990,1426069,2861
1212596,1426069,2861
1232791,1426069,151
1232791,1426069,2465
1243144,1426069,2861
1243144,1426069,3653
1249117,1426069,2861
1249117,1426069,3653
1250942,1426069,2861
1262720,1426069,151
1262720,1426069,2741
1266560,1426069,151
1266560,1426069,2741
1277749,1426069,1522
1282840,1426069,2861
1312311,1426069,151
1312311,1426069,2465
1322294,1426069,1037
1327619,1426069,151
1327619,1426069,2741
1353136,1426069,151
1353136,1426069,487
1353136,1426069,2465
1353739,1426069,245
1381926,1426069,151
1381926,1426069,2741
1390346,1426069,2861
1390346,1426069,3653
1405453,1426069,151
1405453,1426069,2465
1409157,1426069,151
1409157,1426069,2741
1417672,1426069,2861
1423769,1426069,1522
1423769,1426069,2314
1432708,1426069,151
1432708,1426069,1795
1432708,1426069,2465
1439935,1426069,2861
1442047,1426069,151
1442047,1426069,2741
1452494,1426069,2861
1461378,1426069,151
1461378,1426069,2741
1507970,1426069,151
1510938,1426069,151
1510938,1426069,2741
1533940,1426069,151
1533940,1426069,1035
1019403,1427102,6422
1019409,1427102,6422
1023255,1427102,6422
1024000,1427102,6422
1024270,1427102,6422
1025038,1427102,6422
1026071,1427102,6422
1026903,1427102,6422
1182679,1427102,6422
1019268,1430795,1461
1019848,1430795,882
1025184,1430795,3012
1025516,1430795,1673
1025516,1430795,3319
1026337,1430795,4534
1027860,1430795,6056
1027860,1430795,6087
1028197,1430795,7975
1029796,1430795,4230
1029796,1430795,7853
1061577,1430795,3012
1287639,1430795,3012
1339692,1430795,3012
1019648,1432084,821
1019833,1432084,3165
1019847,1432084,821
1020029,1432084,821
1020547,1432084,548
1020644,1432084,821
1020851,1432084,2739
1020851,1432084,3745
1021155,1432084,1826
1021155,1432084,2739
1021168,1432084,821
1021411,1432084,821
1021433,1432084,821
1022158,1432084,821
1022160,1432084,821
1023067,1432084,821
1023067,1432084,3043
1023068,1432084,821
1023103,1432084,821
1023560,1432084,821
1023674,1432084,821
1024041,1432084,1035
1024644,1432084,821
1024696,1432084,821
1024796,1432084,821
1024837,1432084,821
1024919,1432084,821
1024943,1432084,821
1025217,1432084,821
1025346,1432084,821
1025478,1432084,821
1025558,1432084,2588
1026751,1432084,821
1027197,1432084,640
1027197,1432084,701
1027344,1432084,821
1028019,1432084,821
1028036,1432084,821
1029052,1432084,821
1029260,1432084,821
1029337,1432084,821
1047265,1432084,790
1062815,1432084,821
1064235,1432084,1826
1134140,1432084,821
1142018,1432084,821
1189990,1432084,821
1212596,1432084,821
1249117,1432084,821
1250942,1432084,821
1282840,1432084,821
1302440,1432084,2861
1370404,1432084,2191
1390346,1432084,821
1439935,1432084,821
1452494,1432084,821
1511061,1432084,821
1018488,1432708,1795
1018695,1432708,151
1018695,1432708,2131
1018732,1432708,151
1018732,1432708,2741
1018980,1432708,151
1018980,1432708,2741
1019120,1432708,151
1019120,1432708,2741
1019183,1432708,151
1019183,1432708,2741
1019334,1432708,151
1019334,1432708,2741
1019541,1432708,151
1019541,1432708,2741
1019581,1432708,2861
1019593,1432708,1795
1019648,1432708,2861
1019833,1432708,2861
1020029,1432708,2861
1020215,1432708,151
1020215,1432708,2741
1020428,1432708,1795
1020596,1432708,2710
1020644,1432708,2861
